userId,name,rating
131912265,Cubic Castles,5
145512685,theHunter,5
81591317,Arma 3,4
77980915,Stronghold HD,2
92914917,FORCED,5
10253354,Tom Clancy's Splinter Cell Blacklist,5
59925638,Metro 2033 Redux,5
195607832,Anomaly Warzone Earth,1
55975168,BioShock Infinite,4
98624963,Fallout 4,5
62078957,Clicker Heroes,5
49462664,F.E.A.R. 3,4
212491485,Dota 2,1
296769824,Unturned,1
100096071,Dota 2,1
101695880,Titan Quest Immortal Throne,5
26729643,Skullgirls,4
201757829,Team Fortress 2,2
295941603,WARMODE,1
94195027,Call of Duty Modern Warfare 3,3
185258131,Mortal Kombat X,2
77262863,Sid Meier's Civilization V,3
51941260,Fallout New Vegas,5
127311699,Batman Arkham Origins,1
80351692,The Elder Scrolls V Skyrim,5
309255941,Mitos.is The Game,5
14465359,EVE Online,3
99077905,PAYDAY The Heist,1
87832209,Magicka Wizard Wars,4
24721232,Just Cause 2,1
99133844,Dota 2,2
189734107,Team Fortress 2,1
242819393,Tom Clancy's Ghost Recon Phantoms - EU,1
15305418,Batman Arkham Origins,2
87734805,Crysis Warhead,1
46534663,Dragons and Titans,3
221432905,Counter-Strike Global Offensive,1
33013552,State of Decay,1
116283279,Earth 2160,1
46637811,DARK SOULS II Scholar of the First Sin,1
54739142,Call of Duty Modern Warfare 2,1
33622085,Titan Quest Immortal Throne,5
248882404,Garry's Mod,2
55776971,Call of Duty Black Ops,5
43684632,Grand Theft Auto San Andreas,1
113196318,Saints Row IV,5
26762388,Gratuitous Space Battles,1
33865373,Hotline Miami,2
245432485,Dota 2,1
118852041,Call of Duty Ghosts - Multiplayer,4
121199670,Dota 2,5
143588434,Dota 2,1
161384593,Clicker Heroes,1
88410966,Transformice,1
120650367,Dota 2,1
2259650,Ghostbusters The Video Game,1
263021912,Team Fortress 2,1
107124480,Team Fortress 2,3
188684344,Sniper Elite 3,1
110546832,Sid Meier's Civilization V,1
50818751,EVGA PrecisionX 16,3
65909415,Alan Wake's American Nightmare,5
31669242,Counter-Strike Global Offensive,1
12985315,Alien Swarm,3
63276972,Tropico 5,3
72842694,Tomb Raider,4
36502549,XCOM Enemy Unknown,5
36271979,Counter-Strike Condition Zero Deleted Scenes,2
75092930,Dota 2,1
136137921,Call of Duty Black Ops,1
297650024,Remember Me,2
62878249,Star Wars - Battlefront II,5
108160472,Football Manager 2010,1
59005471,Mass Effect 2,2
84455820,HuniePop,4
110369840,Call of Duty Ghosts - Multiplayer,5
239928300,Magicka Wizard Wars,1
94675519,Team Fortress 2,1
975449,Crysis 2 Maximum Edition,5
35701646,Team Fortress 2,5
95911580,Crusader Kings II,5
127072755,Grand Theft Auto IV,2
90711776,Grand Theft Auto Episodes from Liberty City,1
47384303,War of the Roses,5
101530848,Serious Sam HD The Second Encounter,3
212078557,Neverwinter,1
82046939,Dead Space,4
89691468,DC Universe Online,2
100894366,South Park The Stick of Truth,1
53621752,Counter-Strike Source,5
66078954,Peggle Deluxe,3
175263669,Tom Clancy's Ghost Recon Phantoms - NA,5
47457723,Half-Life 2 Episode Two,1
33659046,Day of Defeat Source,4
71510748,BattleBlock Theater,1
114030647,Castlevania Lords of Shadow - Ultimate Edition,2
58907890,Age of Empires II HD Edition,4
66950079,Saints Row IV,1
221695617,Dota 2,5
288274882,Brawlhalla,5
52731290,The Witcher 2 Assassins of Kings Enhanced Edition,5
113752996,Worms Clan Wars,5
70678758,Sid Meier's Civilization V,2
86540,Serious Sam HD The First Encounter,1
124725852,Rising Storm/Red Orchestra 2 Multiplayer,1
160883669,Team Fortress 2,1
64787956,Bulletstorm,1
58345543,Tomb Raider,2
164543231,Robocraft,2
210018093,Team Fortress 2,5
81943620,Rogue Legacy,5
93882483,"Pirates, Vikings, & Knights II",2
47384303,CastleStorm,5
230572014,Just Cause 2 Multiplayer Mod,1
47284807,Saints Row 2,5
144813543,Tom Clancy's Ghost Recon Phantoms - NA,4
8259307,Don't Starve,1
85643975,Half-Life 2 Episode Two,4
174923254,APB Reloaded,1
29753085,Darksiders II,5
141774640,Realm of the Mad God,5
207830797,Amnesia The Dark Descent,1
13190476,Orcs Must Die! 2,5
93478035,Neverwinter,1
172518437,Half-Life 2,1
154611788,Dota 2,1
55751308,Call of Duty Black Ops,1
65398650,Reus,2
17530772,Mortal Kombat X,2
243428923,Team Fortress 2,1
105503045,Terraria,1
247912887,Neverwinter,2
116876958,Shank 2,5
80779496,Race The Sun,5
294939683,Wolfenstein The New Order,4
21061921,Gish,5
96588736,Magicka,5
215844562,Dota 2,5
170460109,Dirty Bomb,4
213231597,Trove,1
121291260,Nosgoth,1
172771532,Unturned,1
86332470,Far Cry 3,5
127117543,Dota 2,1
53711793,Call of Duty 4 Modern Warfare,1
97614578,Dino D-Day,5
145512685,Hitman Absolution,1
103624897,Max Payne 3,5
11373749,Ghostbusters The Video Game,5
85497862,Team Fortress 2,5
238657001,Dota 2,1
216514851,Dota 2,4
43913966,Dead Rising 3,5
53898495,The Witcher 2 Assassins of Kings Enhanced Edition,5
244193381,Team Fortress 2,1
40212239,Stronghold 3,2
16154372,Crysis,2
306041509,Dota 2,1
11952990,Space Pirates and Zombies,4
53097340,Rust,1
197620904,RaceRoom Racing Experience ,2
103260848,Source Filmmaker,2
47457723,Aliens Colonial Marines,4
39622853,PAYDAY The Heist,5
11149819,S.T.A.L.K.E.R. Shadow of Chernobyl,5
98561727,Dota 2,1
187463594,Call of Duty Advanced Warfare - Multiplayer,1
282529842,Trove,1
108264287,No More Room in Hell,2
210170887,Dota 2,1
105877396,Tropico 4,4
211454678,Warframe,5
33013552,Deadlight,4
24469287,Hotline Miami,1
181593489,Dota 2,1
96914675,Red Orchestra 2 Heroes of Stalingrad - Single Player,1
58345543,Blocks That Matter,5
975449,And Yet It Moves,2
197070285,Team Fortress 2,1
251164636,Counter-Strike Global Offensive,5
47164966,Half-Life,2
80128229,Guns of Icarus Online,5
69009454,Batman Arkham Origins,1
49380630,Counter-Strike Source,5
110843185,Left 4 Dead 2,1
59925638,Middle-earth Shadow of Mordor,5
62990992,Worms Revolution,3
107743243,"Warhammer 40,000 Dawn of War  Dark Crusade",4
135147743,DayZ,1
17530772,"Warhammer 40,000 Space Marine",2
17530772,Tropico 3 Absolute Power,3
9823354,"Papers, Please",1
11373749,Bastion,5
65935023,Elite Dangerous,1
47457723,Aliens vs. Predator,2
35701646,Overlord,5
60706503,Wolfenstein The Old Blood ,5
163930591,Next Car Game Wreckfest,5
182851135,Super Crate Box,1
177446373,Dota 2,1
174138275,Unturned,1
44866715,Dragon Nest Europe,1
188988198,Team Fortress 2,1
96588736,DayZ,1
230031062,Left 4 Dead 2,1
82263745,Counter-Strike Condition Zero,1
49893565,D.I.P.R.I.P. Warm Up,3
87201181,Survarium,2
150882304,Don't Starve Together Beta,3
49893565,Supreme Commander 2,2
49893565,Just Cause 2 Multiplayer Mod,5
73495968,The Long Dark,5
302054444,Counter-Strike Global Offensive,2
1936551,Guacamelee! Gold Edition,3
170460109,Brawlhalla,1
138044624,GunZ 2 The Second Duel,5
28064589,Company of Heroes Tales of Valor,3
73835640,Trials Evolution Gold Edition,1
163617342,Loadout,2
33865373,Fallout New Vegas,5
48525807,Audiosurf,5
36546868,Eternal Silence,3
176284441,Counter-Strike Source,5
155069128,Dota 2,5
240332107,Team Fortress 2,1
10599862,Total War ROME II - Emperor Edition,5
68316900,Dark Souls Prepare to Die Edition,1
31187179,Floating Point,5
36546868,Star Wars Knights of the Old Republic,5
139404987,Dota 2,1
197406178,Firefall,1
66255019,Darksiders II,5
45411694,Valkyria Chronicles,5
53091150,Half-Life 2,5
134322141,Archeblade,1
158211774,Sid Meier's Civilization V,4
50744279,Kingdom Wars,1
185743629,Firefall,1
34919318,Tomb Raider,5
106333903,Don't Starve Together Beta,5
95699780,Trine 2,1
86738567,Garry's Mod,1
152078939,Realm of the Mad God,2
97883175,Stronghold 3,5
38731746,Europa Universalis III,1
174923254,Quake Live,3
150182632,Borderlands 2,5
165101762,Brick-Force,2
165742641,Football Manager 2014,5
131296919,Team Fortress 2,1
268110072,Block N Load,1
258530685,Block N Load,1
60608576,Middle-earth Shadow of Mordor,2
975449,Psychonauts,4
33282871,Borderlands 2,1
69009454,Dungeons of Dredmor,1
10450544,Rocket League,1
7440594,Blacklight Retribution,5
38049880,Risen 2 - Dark Waters,5
151603712,HuniePop,3
134839311,Arma 2 DayZ Mod,3
45617627,Saints Row The Third,2
177444568,Star Wars Empire at War Gold,1
141160698,Arma 2 Operation Arrowhead Beta (Obsolete),5
163162333,Dying Light,1
25096601,Company of Heroes,1
143235127,Dizzel,1
35140004,Counter-Strike Source,5
271454872,Dota 2,1
166439004,Dota 2,5
182229935,AdVenture Capitalist,5
167167647,Portal 2,1
115487966,Five Nights at Freddy's 4,4
57500988,Lara Croft and the Guardian of Light,2
43360645,Batman Arkham Asylum GOTY Edition,5
8259307,Marvel Heroes 2015,2
154730370,Fallout New Vegas,1
91883012,The Sims(TM) 3,5
253205489,Team Fortress 2,1
51557405,Alan Wake,2
27403206,Natural Selection 2,1
133997970,The Binding of Isaac,5
264253640,Tom Clancy's Ghost Recon Phantoms - NA,1
118852041,PlanetSide 2,3
62990992,Afterfall InSanity Extended Edition,5
244789964,Tom Clancy's Ghost Recon Phantoms - EU,1
62878249,DiRT 2,5
1936551,Spintires,3
99077905,Batman Arkham Origins,3
73726855,War Thunder,1
66939289,Killing Floor,1
11940338,Counter-Strike Source,1
36546868,Team Fortress 2,5
63157803,Metro 2033,5
186483761,Racer 8,5
5990132,Starbound,1
80189887,Sniper Elite Nazi Zombie Army,5
166554789,Dota 2,5
66052983,HAWKEN,3
181252150,HAWKEN,5
153991478,Dead Island,5
250414887,Dota 2,1
122026623,Need for Speed Undercover,5
88352678,Command and Conquer Red Alert 3,2
32644336,Call of Duty Black Ops,2
107948398,"Warhammer 40,000 Space Marine",5
147602462,Toki Tori,1
16167221,Fable III,5
143877335,Europa Universalis III,2
171846037,Car Mechanic Simulator 2014,4
86433707,Unturned,5
242896221,Dota 2,1
86469479,Titan Quest,1
31187179,Killing Floor,3
30500254,Half-Life 2,5
11794760,Torchlight,4
93189271,Call of Duty Black Ops II - Zombies,2
92484390,Sid Meier's Civilization V,2
37490443,Batman Arkham City GOTY,4
32644336,Call of Duty Ghosts,5
77830706,DayZ,2
162288536,DOOM 3,2
3450426,Half-Life,2
276090576,Trove,1
70408902,Dark Souls Prepare to Die Edition,1
84513749,A Game of Thrones - Genesis,1
50818751,Worms Reloaded,5
105445346,Dirty Bomb,1
114080968,Team Fortress 2,1
135244036,Garry's Mod,5
156675178,Far Cry 3,5
69954842,Alien Swarm,5
150137344,Warframe,1
237012219,Dota 2,5
68809194,Dota 2,1
143124637,Dragon Nest,1
161759944,Garry's Mod,1
21061921,Day of Defeat,1
187692242,Spec Ops The Line,1
166295260,Dota 2,1
112994491,Counter-Strike,1
11794760,Sins of a Solar Empire Trinity,1
59332369,Surgeon Simulator,5
10599862,Fallout 4,5
29706117,Unturned,1
211454678,Besiege,2
65244880,Dota 2,2
44321815,Fallout 3 - Game of the Year Edition,5
49767455,Terraria,5
58618147,Saints Row IV,1
53875128,Sleeping Dogs,3
182499490,Unturned,5
105159791,Warframe,1
224620377,Dota 2,1
158495272,Dragons and Titans,2
191979928,PAYDAY 2,3
131973876,Don't Starve Together Beta,3
62990992,The Darkness II,3
49893565,Star Wars Jedi Knight Dark Forces II,1
180283418,Risen 2 - Dark Waters,1
166669789,BLOCKADE 3D,3
228912039,Dota 2,3
204319528,Dota 2,1
63157803,Company of Heroes Opposing Fronts,2
67729331,Team Fortress 2,1
65117175,Defense Grid The Awakening,5
11373749,Dungeon Defenders,1
69009454,Sleeping Dogs,4
160806303,Dota 2,1
142750305,PlanetSide 2,5
65909415,Half-Life,1
8585433,Counter-Strike Global Offensive,1
10856494,Counter-Strike Source,5
123734483,Brawlhalla,1
298950,Orcs Must Die! 2,4
31727716,Battlefield Bad Company 2,5
206398775,APB Reloaded,1
284608638,FreeStyle2 Street Basketball,4
156617310,Dota 2,1
78309377,Arma 3,3
48798067,Arma 2,1
65398650,SpaceChem,4
173846745,GunZ 2 The Second Duel,1
58435428,Terraria,4
88883891,Bastion,5
152983035,Left 4 Dead 2,1
197302530,Dota 2,5
94299484,Space Engineers,5
185075395,Sid Meier's Civilization IV,1
49350285,Left 4 Dead,5
215877085,Robocraft,1
66464409,DayZ,1
99374297,Clicker Heroes,1
156818121,Half-Life 2 Deathmatch,1
62878249,Medal of Honor(TM) Single Player,5
188509200,Survarium,1
12144171,Fallout 4,1
189813843,Arma 2 Operation Arrowhead,5
286926470,Pillars of Eternity,5
67579257,GRID Autosport,2
195606876,Dota 2,1
65958466,STAR WARS Knights of the Old Republic II The Sith Lords,5
183998097,War Thunder,2
304224083,Unturned,1
107743243,Magic The Gathering - Duels of the Planeswalkers 2013,5
166753156,ArcheAge,1
99077905,Shadow Warrior,5
94670160,Call of Duty Black Ops II - Zombies,5
48798067,Zombie Panic Source,1
87601937,Team Fortress 2,1
155919035,Dishonored (RU),1
106042595,Garry's Mod,5
48798067,Napoleon Total War,5
135147743,Don't Starve Together Beta,1
55426012,Half-Life 2 Episode Two,4
31727716,Call of Duty Modern Warfare 2 - Multiplayer,3
165755355,Terraria,5
95279056,Arma 3,1
48798067,How to Survive,2
213775315,Five Nights at Freddy's,3
34582304,BioShock Infinite,5
161991221,Clicker Heroes,1
249540800,Dota 2,1
149920224,Robocraft,1
72842694,"Warhammer 40,000 Dawn of War II",1
32125590,Saints Row The Third,4
108007732,Besiege,3
101596530,Team Fortress 2,5
65117175,Dear Esther,2
194641575,Euro Truck Simulator 2,2
126567484,Dota 2,1
53324742,Empire Total War,1
20626832,Counter-Strike,1
46785501,Sid Meier's Civilization V,1
24632218,Terraria,5
125682446,Infestation Survivor Stories,1
159077305,Assassin's Creed III,5
179936723,Grand Theft Auto V,1
61070572,SMITE,5
66530362,Mass Effect,4
47457723,StarForge,1
205424925,Infestation Survivor Stories,1
9823354,Cities Skylines,1
204541576,Robocraft,1
204401529,TERA,1
209087920,Left 4 Dead 2,2
195171884,Team Fortress 2,1
57603447,Deadlight,2
42657809,Back to the Future Ep 1 - It's About Time,5
36546868,Deus Ex Human Revolution,1
91807066,Dragon Age Origins,2
167167647,Contagion,5
125912054,PAYDAY The Heist,2
137460095,Kerbal Space Program,5
62705916,Company of Heroes Tales of Valor,2
62705916,Tom Clancy's Ghost Recon Phantoms - NA,1
181608676,Prison Architect,4
46637811,Starbound,5
62990992,Knights and Merchants,3
975449,Far Cry 3,1
242242432,Dota 2,1
70165453,Homefront,2
111044780,The Sims(TM) 3,5
183337134,Divinity Original Sin,5
11731710,Left 4 Dead 2,5
101602586,Team Fortress 2,1
197949629,Rocket League,1
29239329,Sid Meier's Civilization V,2
194893507,Counter-Strike Global Offensive,5
190386837,Dota 2,1
87832209,Neverwinter,1
159279906,Train Simulator,1
150305902,Grand Theft Auto IV,1
134839311,Arma 2,5
150789931,FINAL FANTASY VII,5
300985675,Dota 2,1
89523414,Sniper Elite V2,2
203765587,Robocraft,5
60217594,AdVenture Capitalist,2
177625788,"Papers, Please",1
64023574,Planetary Annihilation,1
10162301,XCOM Enemy Unknown,4
99077905,Crysis,2
87694960,Crusader Kings II,1
102623516,RACE 07,2
27579751,Counter-Strike,3
162288536,Star Wars - Jedi Knight II Jedi Outcast,3
152078939,PAYDAY The Heist,5
59205262,Portal,5
561758,Half-Life Source,4
20772968,Synergy,3
107632182,Age of Mythology Extended Edition,5
62990992,Serious Sam 3 BFE,5
60113114,Day of Defeat Source,1
10599862,Football Manager 2013,5
138725344,Dead Space 2,1
77980915,XCOM Enemy Unknown,4
299848257,Nosgoth,1
158608850,Terraria,5
59050554,Call of Duty Modern Warfare 2 - Multiplayer,1
144307381,Dota 2,1
200673341,Marvel Heroes 2015,1
78560022,The Ball,2
152419713,Fishing Planet,1
245314153,Warface,1
11207650,Day of Defeat,1
8585433,Crusader Kings II,1
152945749,Dota 2,5
121884238,Call of Duty Modern Warfare 3,1
156675178,Fallout New Vegas,1
99096740,The Binding of Isaac Rebirth,1
93341815,Fallout New Vegas,1
198346312,Sid Meier's Civilization V,1
127072755,Verdun,1
99374297,Path of Exile,1
114727578,RollerCoaster Tycoon 3 Platinum!,1
40051659,Counter-Strike Condition Zero,1
70778973,Sid Meier's Civilization V,5
79319075,Total War ATTILA,3
129117376,Nosgoth,5
163617342,World of Guns Gun Disassembly,1
242523654,Dead Island Riptide,1
204401529,Castle Crashers,1
83867981,Dota 2,1
37706629,Portal 2,5
156271246,Super Monday Night Combat,1
82961224,Wolfenstein The New Order,5
34281672,Sacred 2 Gold,2
188144733,Heroes & Generals,1
75368808,Insurgency,5
11978743,Call of Duty Black Ops II - Zombies,5
131973876,AdVenture Capitalist,5
48386574,Saints Row The Third,2
236026990,Dota 2,2
83671083,Call of Duty Modern Warfare 2 - Multiplayer,2
24721232,The Witcher 2 Assassins of Kings Enhanced Edition,5
53875128,Mass Effect,1
10450544,BIT.TRIP RUNNER,3
157275758,Kerbal Space Program,1
100311267,Team Fortress 2,2
145872177,Team Fortress 2,3
246103765,Tomb Raider,5
65398650,Contagion,5
164475918,S.T.A.L.K.E.R. Shadow of Chernobyl,5
203101149,Outlast,1
75134679,Grand Theft Auto III,5
72842694,Sniper Elite Nazi Zombie Army,2
125017535,Mountain,2
300136813,Counter-Strike Global Offensive,1
284897982,Dota 2,1
50818751,Trine 2,5
151724188,Dota 2,1
83420834,Kane & Lynch 2 Dog Days,1
129117376,Reus,1
124641717,Sakura Clicker,1
101596530,Dead Space 2,1
70398582,The Ship Tutorial,5
156831526,Wasteland 2,5
108114779,Surgeon Simulator,5
15305418,Call of Duty Modern Warfare 2,5
110658990,Don't Starve,1
300601393,Euro Truck Simulator 2,2
25539892,Team Fortress 2,1
61189155,How to Survive,5
46028967,Ace of Spades,1
166669789,Burnout Paradise The Ultimate Box,2
234950941,Dota 2,3
184694766,PAYDAY The Heist,1
108454875,Dota 2,5
215160630,The Elder Scrolls V Skyrim,3
190191843,Left 4 Dead 2,2
33013552,Antichamber,1
101530848,Neverwinter,5
19696244,Call of Duty Black Ops,3
152959594,The Mighty Quest For Epic Loot,5
170181678,Spiral Knights,1
124878949,Team Fortress 2,5
45617627,Aliens versus Predator Classic 2000,5
124443679,Clicker Heroes,5
145243748,Counter-Strike Source,1
55763300,Rising Storm/Red Orchestra 2 Multiplayer,1
182604873,Sid Meier's Civilization V,2
62990992,Frozen Synapse,2
210170887,H1Z1,2
42928788,Neverwinter,1
58345543,SimCity 4 Deluxe,2
111130695,Heroes & Generals,1
121497634,TERA,5
36978196,Team Fortress 2,4
14906179,Half-Life 2,5
16645459,Borderlands 2,1
105736077,Grand Theft Auto IV,1
34177747,Unepic,5
92393218,Tomb Raider,5
113580708,Archeblade,4
33013552,The Incredible Adventures of Van Helsing,1
122798021,Left 4 Dead 2,1
126339247,Team Fortress 2,5
60549077,SEGA Genesis & Mega Drive Classics,1
161816812,METAL GEAR SOLID V THE PHANTOM PAIN,5
306690580,The Elder Scrolls V Skyrim,1
33580866,D.I.P.R.I.P. Warm Up,2
38049880,Duke Nukem Forever,2
79155765,Call of Duty Modern Warfare 3 - Multiplayer,5
52731290,Left 4 Dead 2,5
127325079,Batman Arkham Origins,5
79411077,Nosgoth,1
27139623,Mafia II,4
68316900,Dead Space,2
103840115,Team Fortress 2,1
24632218,Super Meat Boy,1
125682446,Dead Space,1
10253354,Left 4 Dead 2,4
30246419,Heroes & Generals,1
25096601,Fallout 4,1
255728964,The Elder Scrolls V Skyrim,5
178964139,Company of Heroes 2,5
99374297,The Mighty Quest For Epic Loot,1
11149819,Far Cry 2,5
107623882,Napoleon Total War,5
116617462,LIMBO,4
11373749,Trine 2,1
101690993,Bastion,1
23717586,Deus Ex Game of the Year Edition,2
48798067,Star Wars The Force Unleashed Ultimate Sith Edition,5
248639653,ARK Survival Evolved,1
43955374,Call of Duty Modern Warfare 3,1
127272741,Counter-Strike Global Offensive,5
72523666,Terraria,5
139574442,Dota 2,1
59005471,Synergy,1
170095814,Robocraft,1
82287546,Metro 2033,1
30912860,Strike Suit Zero,5
21539893,Tom Clancy's Splinter Cell Blacklist,2
48984341,Team Fortress 2,1
184554757,Unturned,5
71335402,Call of Duty Black Ops - Multiplayer,4
148362155,Don't Starve Together Beta,1
103260848,Star Wars - Battlefront II,5
113752996,Call of Duty Ghosts - Multiplayer,3
137158399,Counter-Strike Global Offensive,5
108160472,How to Survive,5
124059151,Spore,2
215160630,Path of Exile,1
62990992,Command and Conquer 3 Tiberium Wars,5
50818751,Quantum Conundrum,1
129364343,Counter-Strike Global Offensive,1
30061970,Reus,2
80550861,The Binding of Isaac Rebirth,1
87601770,Grand Theft Auto Episodes from Liberty City,1
12610800,Rising Storm/Red Orchestra 2 Multiplayer,1
94936385,Counter-Strike Condition Zero,4
209869297,Injustice Gods Among Us Ultimate Edition,1
155042139,Arma 2 Operation Arrowhead,1
128207897,Block N Load,1
113300324,PAYDAY 2,4
62990992,HOARD,4
85366890,Surgeon Simulator,1
72613527,Grand Theft Auto San Andreas,1
48798067,Portal,4
36557643,Crypt of the NecroDancer,4
156071982,Pixel Piracy,4
90711776,Grand Theft Auto IV,1
49228258,Saints Row The Third,1
37723786,PAYDAY 2,2
99083518,The Witcher Enhanced Edition,1
124725852,Portal,3
45617627,Metro 2033 Redux,5
44874005,Marvel Heroes 2015,5
296769824,Robocraft,5
12610800,The Witcher Enhanced Edition,1
35864169,Half-Life,5
153148942,Neverwinter,3
192538478,Anarchy Arcade,5
10599862,Counter-Strike Source,1
107743243,Counter-Strike Condition Zero,1
81591317,XCOM Enemy Unknown,1
84026704,Team Fortress 2,1
92663477,Rocket League,3
56436338,Football Manager 2013,5
45592640,Fallout 2,5
58905429,Metro 2033,1
124234882,Toribash,5
62705916,Only If,5
99129765,"Warhammer 40,000 Space Marine",5
89523414,Heroes & Generals,5
159677499,Star Wars - Battlefront II,2
32847394,Tropico 5,5
51557405,Surgeon Simulator,5
171015775,Team Fortress 2,1
199051694,Counter-Strike Global Offensive,1
80779496,Super Meat Boy,5
142408262,Warframe,1
104408704,The Elder Scrolls V Skyrim,5
54761333,Dungeons of Dredmor,5
217289318,8BitMMO,3
110658990,PAYDAY 2,3
130201800,The Elder Scrolls V Skyrim,5
39361297,sZone-Online,2
195607832,Sid Meier's Civilization IV Warlords,1
119239620,Medieval II Total War Kingdoms,5
202738708,Call of Duty Advanced Warfare - Multiplayer,1
131940023,Divinity Original Sin,5
209238287,Left 4 Dead 2,5
97298878,Awesomenauts,2
160427210,Clicker Heroes,5
48798067,Deus Ex Game of the Year Edition,5
274785080,Counter-Strike Nexon Zombies,1
9823354,Total War ATTILA,3
275437638,Cities Skylines,5
54310644,Poker Night 2,5
308770654,Dota 2,1
103260848,Assassin's Creed,5
110881546,The Incredible Adventures of Van Helsing,5
242572214,ARK Survival Evolved,5
179347474,GunZ 2 The Second Duel,1
167302978,Rocket League,1
127606511,Serious Sam HD The Second Encounter,1
26762388,Half-Life 2,1
158510672,Stronghold Kingdoms,1
75232211,America's Army Proving Grounds,1
105877396,DLC Quest,5
143770130,Dota 2,1
78560022,Audiosurf,1
21061921,State of Decay,5
27117407,Dirty Bomb,2
561758,Red Orchestra Ostfront 41-45,1
42005897,Football Manager 2016,4
51085779,Star Wars - Battlefront II,5
104198014,Team Fortress 2,1
11373749,Monaco,5
31669242,Hitman Absolution,5
107913460,LEGO The Lord of the Rings,5
127208680,Creativerse,1
175001491,DC Universe Online,3
4834220,Call of Duty Modern Warfare 2,5
13190476,Fallout 3 - Game of the Year Edition,5
92250668,Age of Empires III Complete Collection,1
19696244,Divinity Original Sin,2
174287424,Rust,1
117529891,Dota 2,5
1950243,Sid Meier's Railroads!,5
60859324,Sid Meier's Civilization V,5
165240612,Banished,5
561758,Call of Duty Black Ops,3
116494569,RACE 07,1
89286594,Clicker Heroes,3
298614625,Dota 2,1
109373866,Call of Duty Black Ops,1
97597061,Team Fortress 2,1
33706322,DOOM 3,2
85497862,DLC Quest,2
69009454,Blacklight Retribution,1
152959594,Champions Online,1
94152935,Terraria,1
198346312,Tomb Raider,3
84883272,The Binding of Isaac,3
50818751,Aliens vs. Predator,5
304971849,Super Crate Box,5
97017439,Team Fortress 2,5
257491997,Dota 2,1
107324790,Football Manager 2014,4
49350285,Half-Life 2 Deathmatch,1
135865220,Spore,2
72905300,Call of Duty Black Ops,5
58907890,Terraria,5
107902370,Dota 2,5
63441290,Heroes of Might & Magic V,1
80164199,Dota 2,5
11403772,Chaos on Deponia,3
15415372,"Warhammer 40,000 Dawn of War II  Retribution",1
39044050,Half-Life 2 Deathmatch,1
263936784,Cities Skylines,2
117531196,Dungeon Defenders,1
93189271,Rust,1
99171164,Arma 2 Operation Arrowhead,1
43684632,Killing Floor,5
124059151,Brothers - A Tale of Two Sons,5
55906572,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,1
83770731,PAYDAY The Heist,5
171847029,Sniper Elite V2,1
190191843,Five Nights at Freddy's,5
252921789,Counter-Strike Global Offensive,2
48798067,Thief Gold,5
240328249,Dota 2,3
152310454,Team Fortress 2,5
97818502,Company of Heroes (New Steam Version),5
33622085,Don't Starve,1
77214425,Dust An Elysian Tail,5
86469479,Hotline Miami,3
17495098,TrackMania Stadium,1
121865430,Everlasting Summer,5
51688538,The Secret of Monkey Island Special Edition,5
68935496,Mount & Blade Warband,5
300708628,Counter-Strike Global Offensive,2
165096054,Serious Sam HD The Second Encounter,1
30614573,Counter-Strike Source,1
46028967,Alien Swarm,5
125912054,Path of Exile,1
174838943,PAYDAY 2,1
131610144,Dead Island Epidemic,3
203765587,Unturned,1
11794760,Torchlight II,3
57905818,Arma 2,1
86041729,Forge,1
99096740,Assassin's Creed II,1
17995238,Blood Bowl Legendary Edition,1
149424772,DayZ,1
104120883,Team Fortress 2,4
77446275,The Lord of the Rings War in the North,4
47384202,Dishonored,1
74966682,Half-Life 2,1
64319625,Left 4 Dead 2,5
136219907,Dota 2,5
134322141,War Thunder,5
293488473,Counter-Strike,2
34919318,Far Cry 2,1
206014489,Sniper Elite 3,1
84045371,Left 4 Dead 2,1
229173482,Dota 2,1
200933731,Team Fortress 2,1
64023574,Dota 2,1
87185898,Napoleon Total War,1
35729292,Trove,1
39361297,Zombies Monsters Robots,1
24469287,The Stanley Parable,5
2259650,GRID,1
138168089,Football Manager 2013,1
36546868,Ace of Spades,1
11403772,Two Worlds Epic Edition,2
289244540,Loadout,2
156818121,Garry's Mod,5
92663477,Nosgoth,5
11373749,Chivalry Medieval Warfare,5
31727716,Call of Duty Modern Warfare 3,5
133024750,PAYDAY The Heist,5
43913966,Just Cause 3,5
88035166,Spelunky,1
127335438,Besiege,5
11300897,Warframe,1
36271979,Counter-Strike,1
112626210,The Stanley Parable,2
61189155,DARK SOULS II Scholar of the First Sin,3
31669242,Batman Arkham Origins,3
10162301,The Incredible Adventures of Van Helsing,5
98265922,Garry's Mod,1
36404933,Grand Theft Auto San Andreas,1
115037563,Left 4 Dead 2,1
295268274,Dota 2,1
89732768,METAL GEAR SOLID V GROUND ZEROES,2
45974860,"Warhammer 40,000 Dawn of War  Dark Crusade",2
160640171,Counter-Strike Global Offensive,1
128236624,Dota 2,5
134223421,Goat Simulator,5
116876958,Deus Ex Human Revolution - Director's Cut,4
160749747,The Elder Scrolls V Skyrim,1
42507653,Football Manager 2015,3
79073449,Batman Arkham City,3
11414203,Counter-Strike Source,1
114030647,Call of Duty Modern Warfare 3 - Multiplayer,1
287317468,Fishing Planet,5
51557405,Osmos,1
33865373,Serious Sam HD The Second Encounter,1
86256882,Antichamber,5
47457723,Crysis,3
